IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_1_CODE,DIM_MEMBER_1_CODE,DIM_MEMBER_1,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,17,Middle Africa,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,8.15786,6.41089,9.98943,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,18,Southern Africa,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,8.53708,6.07404,11.17992,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,18,Southern Africa,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.89522,2.03566,3.86866,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,18,Southern Africa,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,14.7261,10.47633,19.30646,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,19,Americas,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.67873,6.54052,8.97796,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,19,Americas,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.3464,2.81242,3.95245,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,19,Americas,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,12.2027,10.39017,14.24852,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,199,Least developed countries,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.87982,2.54565,3.29744,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,199,Least developed countries,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.06895,0.94369,1.22096,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,199,Least developed countries,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,4.75428,4.19368,5.43544,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,2,Africa,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,3.83605,3.38578,4.34189,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,2,Africa,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.37618,1.21713,1.55841,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,2,Africa,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,6.35323,5.6074,7.20589,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,202,Sub-Saharan Africa,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.80441,4.2079,5.44872,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,202,Sub-Saharan Africa,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.72946,1.52372,1.96209,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,202,Sub-Saharan Africa,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,7.97837,6.98425,9.05161,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,21,Northern America,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,9.5301,7.01446,12.09839,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,21,Northern America,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.26258,3.08105,5.46804,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,21,Northern America,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,14.99777,10.99077,19.05021,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,29,Caribbean,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,5.25765,4.11773,6.47388,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,29,Caribbean,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.11792,1.65699,2.62945,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,29,Caribbean,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,8.4557,6.64337,10.40959,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,30,Eastern Asia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.29085,5.03301,9.57916,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,30,Eastern Asia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.99576,2.05846,3.99021,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,30,Eastern Asia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,11.53109,7.95813,15.14175,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,34,Southern Asia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,3.68521,1.90652,5.4285,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,34,Southern Asia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.16686,0.59306,1.73876,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,34,Southern Asia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,6.10547,3.16067,8.9767,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,35,South-eastern Asia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,3.70213,2.97908,4.51948,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,35,South-eastern Asia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.47267,1.1709,1.80768,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,35,South-eastern Asia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,5.96733,4.79638,7.26168,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,39,Southern Europe,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,8.51277,7.19263,9.90494,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,39,Southern Europe,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.7622,3.16317,4.41526,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,39,Southern Europe,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,13.60683,11.49965,15.82756,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,419,Latin America and the Caribbean,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,6.50192,5.46828,7.6898,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,419,Latin America and the Caribbean,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.76682,2.31439,3.28335,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,419,Latin America and the Caribbean,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,10.41708,8.74997,12.3209,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,432,Landlocked developing countries,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,3.9434,3.44151,4.5194,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,432,Landlocked developing countries,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.41909,1.2468,1.61758,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,432,Landlocked developing countries,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,6.58834,5.73841,7.55757,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,5,South America,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.33949,5.9302,8.87168,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,5,South America,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.18143,2.55951,3.89793,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,5,South America,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,11.68416,9.4403,14.0926,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,513,Europe and Northern America,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,10.4098,9.41722,11.4798,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,513,Europe and Northern America,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.59474,4.13051,5.08709,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,513,Europe and Northern America,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,16.69282,15.09922,18.43519,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,9.97552,9.08815,10.93645,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.40464,3.99364,4.8531,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,15.98114,14.55814,17.54309,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,515,Developing regions,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.91132,4.07191,5.80381,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,515,Developing regions,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.87905,1.56689,2.23415,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,515,Developing regions,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,7.90938,6.54224,9.3354,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,53,Australia and New Zealand,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,10.27908,7.80957,12.81977,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,53,Australia and New Zealand,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.82727,3.59477,6.13927,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,53,Australia and New Zealand,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,15.91835,12.05577,19.81811,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,54,Melanesia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,1.81706,0.80593,3.02625,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,54,Melanesia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.6156,0.27664,1.0324,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,54,Melanesia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,2.94852,1.30541,4.9132,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,543,Oceania (exc. Australia and New Zealand),2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,1.81925,0.8667,2.97347,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,543,Oceania (exc. Australia and New Zealand),2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.61705,0.29837,1.01249,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,543,Oceania (exc. Australia and New Zealand),2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,2.95605,1.40527,4.81725,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,57,Micronesia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,1.46139,0.70342,2.44574,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,57,Micronesia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.49456,0.23721,0.83534,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,57,Micronesia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,2.47343,1.18842,4.14994,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,61,Polynesia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.14962,1.22315,3.23917,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,61,Polynesia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.75281,0.44307,1.12352,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,61,Polynesia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,3.54359,2.00151,5.35731,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,62,Central and Southern Asia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,3.66598,1.95904,5.35752,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,62,Central and Southern Asia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.1585,0.60991,1.71225,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,62,Central and Southern Asia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,6.08447,3.25801,8.85936,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,722,Small Island Developing States,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.25938,3.53602,5.04417,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,722,Small Island Developing States,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.7025,1.40818,2.03098,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,722,Small Island Developing States,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,6.79756,5.63914,8.05327,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,747,Northern Africa and Western Asia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.91704,0.67927,1.26012,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,747,Northern Africa and Western Asia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.2716,0.20905,0.36683,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,747,Northern Africa and Western Asia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,1.52143,1.11544,2.10256,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,753,Eastern and South-Eastern Asia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,6.34646,4.71679,8.03236,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,753,Eastern and South-Eastern Asia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.5907,1.91271,3.33413,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,753,Eastern and South-Eastern Asia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,10.08242,7.49377,12.73718,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,777,"Europe, Northern America, Australia and New Zealand",2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,10.4066,9.44336,11.44194,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,777,"Europe, Northern America, Australia and New Zealand",2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.60032,4.15233,5.08668,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,777,"Europe, Northern America, Australia and New Zealand",2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,16.67342,15.11913,18.36901,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,9,Oceania,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,8.29382,6.38111,10.27202,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,9,Oceania,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.87297,2.91471,4.89276,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,9,Oceania,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,12.77142,9.81231,15.85749,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,4,Afghanistan,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,0.00874,0,0.09913,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,4,Afghanistan,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.00205,0,0.02326,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,4,Afghanistan,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,0.01544,0,0.17332,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,953,Africa,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.66085,4.09109,5.28642,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,953,Africa,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.67667,1.48047,1.90038,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,953,Africa,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,7.73138,6.77697,8.78318,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,24,Angola,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.75884,5.25445,10.16749,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,24,Angola,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.45379,2.31114,4.62532,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,24,Angola,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,12.30365,8.2674,16.13695,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,8,Albania,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,5.03752,3.00455,7.23107,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,8,Albania,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,1.85286,1.07229,2.78661,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,8,Albania,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,8.24812,4.91835,11.81265,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,954,Americas,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,7.67873,6.54052,8.97796,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,954,Americas,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.3464,2.81242,3.95245,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,954,Americas,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,12.2027,10.39017,14.24852,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,20,Andorra,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,10.76055,7.66709,13.89879,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,20,Andorra,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,4.90124,3.4918,6.37114,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,20,Andorra,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,16.54438,11.78744,21.40588,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,784,United Arab Emirates,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,2.36656,0.93595,3.99908,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,784,United Arab Emirates,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,0.41572,0.1626,0.78265,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,784,United Arab Emirates,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,3.04376,1.20597,5.14887,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,32,Argentina,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,8.5713,5.88566,11.24307,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,32,Argentina,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,3.96869,2.69491,5.27472,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,32,Argentina,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,13.38947,9.23235,17.59105,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,51,Armenia,2015,YEAR,DIM_SEX,TOTAL,Total,RATE_PER_CAPITA,4.97721,2.87213,7.12883,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,51,Armenia,2015,YEAR,DIM_SEX,FEMALE,Female,RATE_PER_CAPITA,2.1553,1.24705,3.10986,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
EE6F72A,Alcohol consumption (age 15+),SA_0000001688,51,Armenia,2015,YEAR,DIM_SEX,MALE,Male,RATE_PER_CAPITA,8.59122,4.91778,12.35964,WHO Global Information System on Alcohol and Health (GISAH),PUBLISHED
